Subject,downloadUrl,encodingFormat,type,má-podmínky-užití,má-vykonavatele-majetkových-práv-autorských-u-autorského-díla,databáze-chráněná-zvláštními-právy-pořizovatele-databáze,licence-autorského-díla,obsahuje-autorské-dílo,obsahuje-osobní-údaje,obsahuje-více-autorských-děl,originální-databáze,inXSDDateTimeStamp,notation,legalName (cs),má-časový-interval,hasBeginning,hasEnd,coordinates,hasEmail,hasURL,druh (en),druh (cs)
https://blank_Nodes_IRI.org/740,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:info@cabaretdespeches.com,https://www.gotobrno.cz/akce/open-gala-the-best-of-crazy-cabaret/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/742,https://www.gotobrno.cz/wp-content/uploads/2023/12/janacek_cabaret_jan_smach-90-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1711,https://blank_Nodes_IRI.org/1712,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1711,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1700,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2024-12-29T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1712,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/916,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/1713,,,,,,,
https://blank_Nodes_IRI.org/1713,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1714,https://blank_Nodes_IRI.org/1715,,,,,
https://blank_Nodes_IRI.org/1714,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2024-12-31T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1715,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2024-12-31T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/917,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1716,,,,
https://blank_Nodes_IRI.org/918,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:info@cabaretdespeches.com,https://www.gotobrno.cz/akce/silvestr-v-cabaret-des-peches/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/920,https://www.gotobrno.cz/wp-content/uploads/2017/07/brno-panorama-zapad-slunce.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1717,https://blank_Nodes_IRI.org/1718,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1717,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/669,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1719,,,,
https://blank_Nodes_IRI.org/1718,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/921,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/1720,,,,,,,
https://blank_Nodes_IRI.org/1720,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1721,https://blank_Nodes_IRI.org/1722,,,,,
https://blank_Nodes_IRI.org/1721,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2024-12-31T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1722,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2024-12-31T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/922,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1723,,,,
https://blank_Nodes_IRI.org/923,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/silvestrovska-millenium-party/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/924,https://www.gotobrno.cz/wp-content/uploads/2017/06/sono-5.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1724,https://blank_Nodes_IRI.org/1725,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1724,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1725,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/670,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:dykova@tmbrno.cz,https://www.gotobrno.cz/akce/motocykl-v-promenach-casu/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/705,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/1726,,,,,,,
https://blank_Nodes_IRI.org/1726,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1727,https://blank_Nodes_IRI.org/1728,,,,,
https://blank_Nodes_IRI.org/1727,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2024-12-31T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1728,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2024-12-31T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/706,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1729,,,,
https://blank_Nodes_IRI.org/707,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/new-year-eve-2024/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/708,https://www.gotobrno.cz/wp-content/uploads/2017/06/michalcikova_surgeon-48-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1730,https://blank_Nodes_IRI.org/1731,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1730,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1731,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/719,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/1732,,,,,,,
https://blank_Nodes_IRI.org/1732,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1733,https://blank_Nodes_IRI.org/1734,,,,,
https://blank_Nodes_IRI.org/1733,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-01T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1734,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-01T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/720,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1735,,,,
https://blank_Nodes_IRI.org/721,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:info@globart.cz,https://www.gotobrno.cz/akce/novorocni-koncert-s-pripitkem/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/723,https://www.gotobrno.cz/wp-content/uploads/2024/10/mkt_nk_besedni-dum-2024_1.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1736,https://blank_Nodes_IRI.org/1737,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1736,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1737,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/714,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/1738,,,,,,,
https://blank_Nodes_IRI.org/672,https://www.gotobrno.cz/wp-content/uploads/2024/05/foto_1-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1739,https://blank_Nodes_IRI.org/1740,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1738,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1741,https://blank_Nodes_IRI.org/1742,,,,,
https://blank_Nodes_IRI.org/1741,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-01T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1742,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-01T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/715,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1743,,,,
https://blank_Nodes_IRI.org/716,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:predprodej@filharmonie-brno.cz,https://www.gotobrno.cz/akce/novorocni-koncert-johann-strauss-ml-200/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/718,https://www.gotobrno.cz/wp-content/uploads/2024/10/mk3-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1744,https://blank_Nodes_IRI.org/1745,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1744,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1745,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/814,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/1746,,,,,,,
https://blank_Nodes_IRI.org/1739,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1746,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1747,https://blank_Nodes_IRI.org/1748,,,,,
https://blank_Nodes_IRI.org/1747,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-04T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1748,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-04T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/815,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1749,,,,
https://blank_Nodes_IRI.org/816,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:obchodni@ndbrno.cz,https://www.gotobrno.cz/akce/prodana-nevesta/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/817,https://www.gotobrno.cz/wp-content/uploads/2018/12/janackovo-divadlo.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1750,https://blank_Nodes_IRI.org/1751,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1750,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1751,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/1008,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/1752,,,,,,,
https://blank_Nodes_IRI.org/1752,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1753,https://blank_Nodes_IRI.org/1754,,,,,
https://blank_Nodes_IRI.org/1740,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/1753,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-05T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1754,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-05T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1009,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1755,,,,
https://blank_Nodes_IRI.org/1010,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/the-naked-truth-odhalena-pravda-3/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/1011,https://www.gotobrno.cz/wp-content/uploads/2024/10/3-25-1024x683-1.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1756,https://blank_Nodes_IRI.org/1757,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1756,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1757,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/786,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/1758,,,,,,,
https://blank_Nodes_IRI.org/1758,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1759,https://blank_Nodes_IRI.org/1760,,,,,
https://blank_Nodes_IRI.org/1759,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-06T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1012,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/1761,,,,,,,
https://blank_Nodes_IRI.org/1760,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-06T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/787,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1762,,,,
https://blank_Nodes_IRI.org/788,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:predprodej@mdb.cz,https://www.gotobrno.cz/akce/prachy-2/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/790,https://www.gotobrno.cz/wp-content/uploads/2017/06/mestske-divadlo-brno.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1763,https://blank_Nodes_IRI.org/1764,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1763,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1764,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/1215,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/1765,,,,,,,
https://blank_Nodes_IRI.org/1765,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1766,https://blank_Nodes_IRI.org/1767,,,,,
https://blank_Nodes_IRI.org/1766,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-09T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1761,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1768,https://blank_Nodes_IRI.org/1769,,,,,
https://blank_Nodes_IRI.org/1767,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-09T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1216,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1770,,,,
https://blank_Nodes_IRI.org/1217,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:obchodni@ndbrno.cz,https://www.gotobrno.cz/akce/vlastenci/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/1218,https://www.gotobrno.cz/wp-content/uploads/2019/03/mahenka.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1771,https://blank_Nodes_IRI.org/1772,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1771,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1772,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/673,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/1773,,,,,,,
https://blank_Nodes_IRI.org/1773,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1774,https://blank_Nodes_IRI.org/1775,,,,,
https://blank_Nodes_IRI.org/1774,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-09T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1775,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-09T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1640,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/1768,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2024-05-17T02:00:00+02:00,,,,,,,,,,
https://blank_Nodes_IRI.org/674,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1776,,,,
https://blank_Nodes_IRI.org/675,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:predprodej@filharmonie-brno.cz,https://www.gotobrno.cz/akce/mozart-a-janulyte-confluere/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/677,https://www.gotobrno.cz/wp-content/uploads/2024/10/tomas-netopil-scaled.jpeg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1777,https://blank_Nodes_IRI.org/1778,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1777,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1778,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/505,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/1779,,,,,,,
https://blank_Nodes_IRI.org/1779,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1780,https://blank_Nodes_IRI.org/1781,,,,,
https://blank_Nodes_IRI.org/1780,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-09T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1781,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-09T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1769,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2026-01-04T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/506,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1782,,,,
https://blank_Nodes_IRI.org/507,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:predprodej@mdb.cz,https://www.gotobrno.cz/akce/lakomec/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/509,https://www.gotobrno.cz/wp-content/uploads/2018/02/lakomec-26.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1783,https://blank_Nodes_IRI.org/1784,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1783,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1784,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/974,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/1785,,,,,,,
https://blank_Nodes_IRI.org/1785,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1786,https://blank_Nodes_IRI.org/1787,,,,,
https://blank_Nodes_IRI.org/1786,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-10T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1787,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-10T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1013,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1788,,,,
https://blank_Nodes_IRI.org/975,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1789,,,,
https://blank_Nodes_IRI.org/976,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:svatebnifestival@gmail.com,https://www.gotobrno.cz/akce/svatebni-festival-brno/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/978,https://www.gotobrno.cz/wp-content/uploads/2024/11/4.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1790,https://blank_Nodes_IRI.org/1791,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1790,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1791,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/1195,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/1792,,,,,,,
https://blank_Nodes_IRI.org/1792,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1793,https://blank_Nodes_IRI.org/1794,,,,,
https://blank_Nodes_IRI.org/1793,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-11T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1794,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-12T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1014,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:mzm@mzm.cz,https://www.gotobrno.cz/akce/tisic-tvari-amazonie/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/1196,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1795,,,,
https://blank_Nodes_IRI.org/1197,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:dominika.telling@gmail.com,https://www.gotobrno.cz/akce/vikendova-dilna-vypraveni/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/1199,https://www.gotobrno.cz/wp-content/uploads/2024/12/vypraveni-ohen.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1796,https://blank_Nodes_IRI.org/1797,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1796,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1797,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/542,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/1798,,,,,,,
https://blank_Nodes_IRI.org/1798,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1799,https://blank_Nodes_IRI.org/1800,,,,,
https://blank_Nodes_IRI.org/1799,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-11T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1800,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-11T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/543,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1801,,,,
https://blank_Nodes_IRI.org/544,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/lifetime-velka-steparska-show-tobiase-kosira-a-t-group-2025/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/546,https://www.gotobrno.cz/wp-content/uploads/2024/12/961-2-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1802,https://blank_Nodes_IRI.org/1803,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1802,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1803,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/640,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/1804,,,,,,,
