https://blank_Nodes_IRI.org/78,https://www.gotobrno.cz/wp-content/uploads/2024/12/betlemske-svetlo-u-bohunicke-kaplicky-1.jpg
https://blank_Nodes_IRI.org/78,,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1105,https://blank_Nodes_IRI.org/1106
https://blank_Nodes_IRI.org/1105,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false
https://blank_Nodes_IRI.org/1106,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC)
https://blank_Nodes_IRI.org/910,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1107
https://blank_Nodes_IRI.org/1107,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1108,https://blank_Nodes_IRI.org/1109
https://blank_Nodes_IRI.org/1108,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-24T01:00:00+01:00
https://blank_Nodes_IRI.org/1109,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-01-12T01:00:00+01:00
https://blank_Nodes_IRI.org/1102,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2021-01-01T01:00:00+01:00
https://blank_Nodes_IRI.org/911,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1110
https://blank_Nodes_IRI.org/912,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/vanoce-v-brnenske-katedrale/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/914,https://www.gotobrno.cz/wp-content/uploads/2024/12/church-7498969_1920.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1111,https://blank_Nodes_IRI.org/1112,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1111,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,
https://blank_Nodes_IRI.org/1112,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/957,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1113,,,,,,,
https://blank_Nodes_IRI.org/1113,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1114,https://blank_Nodes_IRI.org/1115,,,,,
https://blank_Nodes_IRI.org/1114,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-24T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/1115,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-26T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/1103,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2050-12-31T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/958,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1116,,,
https://blank_Nodes_IRI.org/959,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/vanocni-tradice-a-povanocni-hody-v-efi-hostinci-osmec/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/961,https://www.gotobrno.cz/wp-content/uploads/2024/11/b99a4a56-6c8a-40cc-87fa-afd149c10a38-15682-00000b4a998862fa.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1117,https://blank_Nodes_IRI.org/1118,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1117,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,
https://blank_Nodes_IRI.org/1118,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/870,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1119,,,,,,,
https://blank_Nodes_IRI.org/1119,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1120,https://blank_Nodes_IRI.org/1121,,,,,
https://blank_Nodes_IRI.org/1120,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-25T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/1121,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-25T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/717,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1122,,,
https://blank_Nodes_IRI.org/871,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1123,,,
https://blank_Nodes_IRI.org/872,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/tradicni-vanocni-koncert-kantileny-2/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/874,https://www.gotobrno.cz/wp-content/uploads/2024/10/kk-3-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1124,https://blank_Nodes_IRI.org/1125,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1124,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,
https://blank_Nodes_IRI.org/1125,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/106,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1126,,,,,,,
https://blank_Nodes_IRI.org/1126,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1127,https://blank_Nodes_IRI.org/1128,,,,,
https://blank_Nodes_IRI.org/1127,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-26T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/1128,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-26T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/1847,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1848,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/1842,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1849,https://blank_Nodes_IRI.org/1850,,,,,,
https://blank_Nodes_IRI.org/196,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1851,,,,,,,,
https://blank_Nodes_IRI.org/1851,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1852,https://blank_Nodes_IRI.org/1853,,,,,,
https://blank_Nodes_IRI.org/1852,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-04-25T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/1853,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-04-25T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/197,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1854,,,,
https://blank_Nodes_IRI.org/198,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/don-quijote-5/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:obchodni@ndbrno.cz
https://blank_Nodes_IRI.org/199,https://www.gotobrno.cz/wp-content/uploads/2018/12/janackovo-divadlo.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1855,https://blank_Nodes_IRI.org/1856,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1855,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1856,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/967,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1857,,,,,,,,
https://blank_Nodes_IRI.org/1849,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-09-18T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/1857,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1858,https://blank_Nodes_IRI.org/1859,,,,,,
https://blank_Nodes_IRI.org/1858,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-04T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/1859,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-04T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/968,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1860,,,,
https://blank_Nodes_IRI.org/969,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/varhanici-pro-sv-jakuba-lukas-dvorak/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",
https://blank_Nodes_IRI.org/971,https://www.gotobrno.cz/wp-content/uploads/2017/06/mendlak_augustini01_monika-hlavacova-pocket-media-s-r-o-2.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1861,https://blank_Nodes_IRI.org/1862,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1861,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1862,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/261,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1863,,,,,,,,
https://blank_Nodes_IRI.org/1722,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2050-12-31T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/1850,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-18T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/1863,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1864,https://blank_Nodes_IRI.org/1865,,,,,,
https://blank_Nodes_IRI.org/1864,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-15T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/1865,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-15T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/262,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1866,,,,
https://blank_Nodes_IRI.org/263,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/hotel-strindberg/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:obchodni@ndbrno.cz
https://blank_Nodes_IRI.org/264,https://www.gotobrno.cz/wp-content/uploads/2019/03/mahenka.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1867,https://blank_Nodes_IRI.org/1868,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1867,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1868,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/334,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1869,,,,,,,,
https://blank_Nodes_IRI.org/1869,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1870,https://blank_Nodes_IRI.org/1871,,,,,,
https://blank_Nodes_IRI.org/136,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1872,,,,
https://blank_Nodes_IRI.org/1870,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-16T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/1871,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-16T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/335,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1873,,,,
https://blank_Nodes_IRI.org/336,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/jeji-pastorkyna/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:obchodni@ndbrno.cz
https://blank_Nodes_IRI.org/337,https://www.gotobrno.cz/wp-content/uploads/2018/12/janackovo-divadlo.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1874,https://blank_Nodes_IRI.org/1875,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1874,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1875,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/187,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1876,,,,,,,,
https://blank_Nodes_IRI.org/1876,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1877,https://blank_Nodes_IRI.org/1878,,,,,,
https://blank_Nodes_IRI.org/1877,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-17T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/137,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/cine-club-probuzeni/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:pomezios@gmail.com
https://blank_Nodes_IRI.org/1878,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-28T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/188,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1879,,,,
https://blank_Nodes_IRI.org/189,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/divadelni-svet-brno/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",
https://blank_Nodes_IRI.org/191,https://www.gotobrno.cz/wp-content/uploads/2018/04/divadelni-svet-brno-ndb.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1880,https://blank_Nodes_IRI.org/1881,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1880,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1881,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/33,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1882,,,,,,,,
https://blank_Nodes_IRI.org/1882,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1883,https://blank_Nodes_IRI.org/1884,,,,,,
https://blank_Nodes_IRI.org/1883,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-20T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/1884,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-20T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/34,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1885,,,,
https://blank_Nodes_IRI.org/35,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/antigona-v-novem-yorku/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:obchodni@ndbrno.cz
https://blank_Nodes_IRI.org/36,https://www.gotobrno.cz/wp-content/uploads/2019/03/0lb7643b-1.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1886,https://blank_Nodes_IRI.org/1887,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1886,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1887,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/79,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1888,,,,,,,,
https://blank_Nodes_IRI.org/1888,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1889,https://blank_Nodes_IRI.org/1890,,,,,,
https://blank_Nodes_IRI.org/1889,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-21T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/1890,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-21T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/139,https://www.gotobrno.cz/wp-content/uploads/2024/09/probuzeni-2.png,http://www.iana.org/assignments/media-types/image/png,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1891,https://blank_Nodes_IRI.org/1892,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/80,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1893,,,,
https://blank_Nodes_IRI.org/81,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/black-and-white/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:obchodni@ndbrno.cz
https://blank_Nodes_IRI.org/82,https://www.gotobrno.cz/wp-content/uploads/2019/03/mahenka.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1894,https://blank_Nodes_IRI.org/1895,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1894,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1895,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/597,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1896,,,,,,,,
https://blank_Nodes_IRI.org/1896,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1897,https://blank_Nodes_IRI.org/1898,,,,,,
https://blank_Nodes_IRI.org/1897,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-23T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/1898,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-23T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/598,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1899,,,,
https://blank_Nodes_IRI.org/1891,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/599,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/noc-kostelu/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",
https://blank_Nodes_IRI.org/600,https://www.gotobrno.cz/wp-content/uploads/2021/04/golias1-soumrak-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1900,https://blank_Nodes_IRI.org/1901,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1900,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1901,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/895,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1902,,,,,,,,
https://blank_Nodes_IRI.org/1902,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1903,https://blank_Nodes_IRI.org/1904,,,,,,
https://blank_Nodes_IRI.org/1903,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-24T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/1904,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-24T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/896,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1905,,,,
https://blank_Nodes_IRI.org/897,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/urban-challenge/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:info@urbanchallenge.cz
https://blank_Nodes_IRI.org/1892,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/899,https://www.gotobrno.cz/wp-content/uploads/2024/12/mg_2133.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1906,https://blank_Nodes_IRI.org/1907,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1906,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1907,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/156,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1908,,,,,,,,
https://blank_Nodes_IRI.org/1908,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1909,https://blank_Nodes_IRI.org/1910,,,,,,
https://blank_Nodes_IRI.org/1909,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-27T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/1910,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-27T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/157,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1911,,,,
https://blank_Nodes_IRI.org/158,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/dalek/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",
https://blank_Nodes_IRI.org/691,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1912,,,,,,,,
https://blank_Nodes_IRI.org/159,https://www.gotobrno.cz/wp-content/uploads/2024/11/6710fdb5c1db1.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1913,https://blank_Nodes_IRI.org/1914,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1913,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1914,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/570,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1915,,,,,,,,
https://blank_Nodes_IRI.org/1915,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1916,https://blank_Nodes_IRI.org/1917,,,,,,
https://blank_Nodes_IRI.org/1916,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-29T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/1917,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-05-29T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/571,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1918,,,,
https://blank_Nodes_IRI.org/572,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/mozart-group-zcela-jine-kvarteto-polsko/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:obchodni@ndbrno.cz
https://blank_Nodes_IRI.org/573,https://www.gotobrno.cz/wp-content/uploads/2017/12/mahenovo-divadlo.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1919,https://blank_Nodes_IRI.org/1920,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1912,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1921,https://blank_Nodes_IRI.org/1922,,,,,,
https://blank_Nodes_IRI.org/1919,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1920,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
